reference_path	swift_target	status	notes
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-code-setup/skills/claude-automation-recommender/references/skills-reference.md	Sources/SwiftCodeVendored/skills-reference	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-code-setup/skills/claude-automation-recommender/references/subagent-templates.md	Sources/SwiftCodeVendored/subagent-templates	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/claude-md-improver-example.png	Sources/SwiftCodeVendored/claude-md-improver-example.png	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/commands/revise-claude-md.md	Sources/SwiftCodeVendored/revise-claude-md	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/revise-claude-md-example.png	Sources/SwiftCodeVendored/revise-claude-md-example.png	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/skills/claude-md-improver/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/skills/claude-md-improver/references/quality-criteria.md	Sources/SwiftCodeVendored/quality-criteria	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/skills/claude-md-improver/references/templates.md	Sources/SwiftCodeVendored/templates	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/claude-md-management/skills/claude-md-improver/references/update-guidelines.md	Sources/SwiftCodeVendored/update-guidelines	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-review/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-review/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-review/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-review/commands/code-review.md	Sources/SwiftCodeVendored/code-review	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-simplifier/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-simplifier/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/code-simplifier/agents/code-simplifier.md	Sources/SwiftCodeVendored/code-simplifier	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/commands/clean_gone.md	Sources/SwiftCodeVendored/clean_gone	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/commands/commit-push-pr.md	Sources/SwiftCodeVendored/commit-push-pr	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/commit-commands/commands/commit.md	Sources/SwiftCodeVendored/commit	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/csharp-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/csharp-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/.mcp.json	Sources/SwiftCodeVendored/.mcp	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/commands/example-command.md	Sources/SwiftCodeVendored/example-command	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/skills/example-command/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/example-plugin/skills/example-skill/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/explanatory-output-style/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/explanatory-output-style/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/explanatory-output-style/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/explanatory-output-style/hooks-handlers/session-start.sh	Sources/SwiftCodeVendored/session-start	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/explanatory-output-style/hooks/hooks.json	Sources/SwiftCodeVendored/hooks	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/agents/code-architect.md	Sources/SwiftCodeVendored/code-architect	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/agents/code-explorer.md	Sources/SwiftCodeVendored/code-explorer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/agents/code-reviewer.md	Sources/SwiftCodeVendored/code-reviewer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/feature-dev/commands/feature-dev.md	Sources/SwiftCodeVendored/feature-dev	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/frontend-design/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/frontend-design/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/frontend-design/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/frontend-design/skills/frontend-design/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/gopls-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/gopls-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/.gitignore	Sources/SwiftCodeVendored/.gitignore	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/agents/conversation-analyzer.md	Sources/SwiftCodeVendored/conversation-analyzer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/commands/configure.md	Sources/SwiftCodeVendored/configure	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/commands/help.md	Sources/SwiftCodeVendored/help	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/commands/hookify.md	Sources/SwiftCodeVendored/hookify	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/commands/list.md	Sources/SwiftCodeVendored/list	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/core/__init__.py	Sources/SwiftCodeVendored/__init__	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/core/config_loader.py	Sources/SwiftCodeVendored/config_loader	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/core/rule_engine.py	Sources/SwiftCodeVendored/rule_engine	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/examples/console-log-warning.local.md	Sources/SwiftCodeVendored/console-log-warning.local	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/examples/dangerous-rm.local.md	Sources/SwiftCodeVendored/dangerous-rm.local	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/examples/require-tests-stop.local.md	Sources/SwiftCodeVendored/require-tests-stop.local	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/examples/sensitive-files-warning.local.md	Sources/SwiftCodeVendored/sensitive-files-warning.local	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/__init__.py	Sources/SwiftCodeVendored/__init__	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/hooks.json	Sources/SwiftCodeVendored/hooks	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/posttooluse.py	Sources/SwiftCodeVendored/posttooluse	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/pretooluse.py	Sources/SwiftCodeVendored/pretooluse	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/stop.py	Sources/SwiftCodeVendored/stop	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/hooks/userpromptsubmit.py	Sources/SwiftCodeVendored/userpromptsubmit	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/matchers/__init__.py	Sources/SwiftCodeVendored/__init__	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/skills/writing-rules/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/hookify/utils/__init__.py	Sources/SwiftCodeVendored/__init__	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/jdtls-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/jdtls-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/kotlin-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/kotlin-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/learning-output-style/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/learning-output-style/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/learning-output-style/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/learning-output-style/hooks-handlers/session-start.sh	Sources/SwiftCodeVendored/session-start	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/learning-output-style/hooks/hooks.json	Sources/SwiftCodeVendored/hooks	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/lua-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/lua-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/evals/trigger_eval.json	Sources/SwiftCodeVendored/trigger_eval	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/adversarial_prompts.md	Sources/SwiftCodeVendored/adversarial_prompts	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/attempt_agent.md	Sources/SwiftCodeVendored/attempt_agent	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/known_constructions.md	Sources/SwiftCodeVendored/known_constructions	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/model_tier_defaults.md	Sources/SwiftCodeVendored/model_tier_defaults	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/presentation_prompts.md	Sources/SwiftCodeVendored/presentation_prompts	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/solver_heuristics.md	Sources/SwiftCodeVendored/solver_heuristics	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/references/verifier_patterns.md	Sources/SwiftCodeVendored/verifier_patterns	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/scripts/check_latex.sh	Sources/SwiftCodeVendored/check_latex	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/math-olympiad/skills/math-olympiad/scripts/compile_pdf.sh	Sources/SwiftCodeVendored/compile_pdf	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-app/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-app/references/apps-sdk-messages.md	Sources/SwiftCodeVendored/apps-sdk-messages	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-app/references/iframe-sandbox.md	Sources/SwiftCodeVendored/iframe-sandbox	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-app/references/widget-templates.md	Sources/SwiftCodeVendored/widget-templates	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/auth.md	Sources/SwiftCodeVendored/auth	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/deploy-cloudflare-workers.md	Sources/SwiftCodeVendored/deploy-cloudflare-workers	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/elicitation.md	Sources/SwiftCodeVendored/elicitation	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/remote-http-scaffold.md	Sources/SwiftCodeVendored/remote-http-scaffold	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/resources-and-prompts.md	Sources/SwiftCodeVendored/resources-and-prompts	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/server-capabilities.md	Sources/SwiftCodeVendored/server-capabilities	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/tool-design.md	Sources/SwiftCodeVendored/tool-design	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcp-server/references/versions.md	Sources/SwiftCodeVendored/versions	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcpb/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcpb/references/local-security.md	Sources/SwiftCodeVendored/local-security	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/mcp-server-dev/skills/build-mcpb/references/manifest-schema.md	Sources/SwiftCodeVendored/manifest-schema	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/php-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/php-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/code-map.md	Sources/SwiftCodeVendored/code-map	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/concept-map.md	Sources/SwiftCodeVendored/concept-map	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/data-explorer.md	Sources/SwiftCodeVendored/data-explorer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/design-playground.md	Sources/SwiftCodeVendored/design-playground	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/diff-review.md	Sources/SwiftCodeVendored/diff-review	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/playground/skills/playground/templates/document-critique.md	Sources/SwiftCodeVendored/document-critique	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/agents/agent-creator.md	Sources/SwiftCodeVendored/agent-creator	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/agents/plugin-validator.md	Sources/SwiftCodeVendored/plugin-validator	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/agents/skill-reviewer.md	Sources/SwiftCodeVendored/skill-reviewer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/commands/create-plugin.md	Sources/SwiftCodeVendored/create-plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/examples/agent-creation-prompt.md	Sources/SwiftCodeVendored/agent-creation-prompt	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/examples/complete-agent-examples.md	Sources/SwiftCodeVendored/complete-agent-examples	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/references/agent-creation-system-prompt.md	Sources/SwiftCodeVendored/agent-creation-system-prompt	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/references/system-prompt-design.md	Sources/SwiftCodeVendored/system-prompt-design	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/references/triggering-examples.md	Sources/SwiftCodeVendored/triggering-examples	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/agent-development/scripts/validate-agent.sh	Sources/SwiftCodeVendored/validate-agent	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/examples/plugin-commands.md	Sources/SwiftCodeVendored/plugin-commands	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/examples/simple-commands.md	Sources/SwiftCodeVendored/simple-commands	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/advanced-workflows.md	Sources/SwiftCodeVendored/advanced-workflows	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/documentation-patterns.md	Sources/SwiftCodeVendored/documentation-patterns	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/frontmatter-reference.md	Sources/SwiftCodeVendored/frontmatter-reference	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/interactive-commands.md	Sources/SwiftCodeVendored/interactive-commands	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/marketplace-considerations.md	Sources/SwiftCodeVendored/marketplace-considerations	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/plugin-features-reference.md	Sources/SwiftCodeVendored/plugin-features-reference	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/command-development/references/testing-strategies.md	Sources/SwiftCodeVendored/testing-strategies	asset	vendored npm package source
